Device (ID),Command ID,Element ID,Class Type,Arg ID,Value,Limit Min,Limit Max,Hints,,
INT_LIGHTS_SYSTEM(23),3014,AUX-LTG-PTR,TUMB,822,1,0,1,Armament Panel Red Lights Switch, ON/OFF,
INT_LIGHTS_SYSTEM(23),3015,RED-LTG4-PTR,TUMB,820,-0.1,0,1,Transformer 1 Group Of Red Lights Left Pilot Panel, OFF/8V/9V/10V/11V/12V/13V/14V/16V/18V/20V,
INT_LIGHTS_SYSTEM(23),3015,RED-LTG4-PTR,TUMB,820,0.1,0,1,Transformer 1 Group Of Red Lights Left Pilot Panel, OFF/8V/9V/10V/11V/12V/13V/14V/16V/18V/20V,
INT_LIGHTS_SYSTEM(23),3016,RED-LTG5-PTR,TUMB,503,-0.1,0,1,Transformer 2 Group Of Red Lights Left Pilot Panel, OFF/8V/9V/10V/11V/12V/13V/14V/16V/18V/20V,
INT_LIGHTS_SYSTEM(23),3016,RED-LTG5-PTR,TUMB,503,0.1,0,1,Transformer 2 Group Of Red Lights Left Pilot Panel, OFF/8V/9V/10V/11V/12V/13V/14V/16V/18V/20V,
INT_LIGHTS_SYSTEM(23),3017,RED-LTG1-OP-PTR,TUMB,1013,-0.1,0,1,Transformer 1 Group Of Red Lights Left And Operator Panel, OFF/8V/9V/10V/11V/12V/13V/14V/16V/18V/20V,
INT_LIGHTS_SYSTEM(23),3017,RED-LTG1-OP-PTR,TUMB,1013,0.1,0,1,Transformer 1 Group Of Red Lights Left And Operator Panel, OFF/8V/9V/10V/11V/12V/13V/14V/16V/18V/20V,
INT_LIGHTS_SYSTEM(23),3018,RED-LTG2-OP-PTR,TUMB,1014,-0.1,0,1,Transformer 2 Group Of Red Lights Left And Operator Panel, OFF/8V/9V/10V/11V/12V/13V/14V/16V/18V/20V,
INT_LIGHTS_SYSTEM(23),3018,RED-LTG2-OP-PTR,TUMB,1014,0.1,0,1,Transformer 2 Group Of Red Lights Left And Operator Panel, OFF/8V/9V/10V/11V/12V/13V/14V/16V/18V/20V,
INT_LIGHTS_SYSTEM(23),3020,RED-LTG3-PTR,TUMB,149,-0.1,0,1,Builtin Red Lights Transformer, OFF/0.6V/1.2V/1.8V/2.4V/3V/3.6V/4.2V/4.8V/5.4V/6V,
INT_LIGHTS_SYSTEM(23),3020,RED-LTG3-PTR,TUMB,149,0.1,0,1,Builtin Red Lights Transformer, OFF/0.6V/1.2V/1.8V/2.4V/3V/3.6V/4.2V/4.8V/5.4V/6V,
JADRO_1I(50),3001,JADRO-MODULATION-PTR,TUMB,438,-0.1,0,0.2,Jadro-1I Mode OFF/AM/OM,,
JADRO_1I(50),3001,JADRO-MODULATION-PTR,TUMB,438,0.1,0,0.2,Jadro-1I Mode OFF/AM/OM,,
JADRO_1I(50),3004,JADRO-001-PTR,TUMB,437,-0.1,0,1,Jadro-1I Frequency,,
JADRO_1I(50),3004,JADRO-001-PTR,TUMB,437,0.1,0,1,Jadro-1I Frequency,,
JADRO_1I(50),3007,JADRO-01-PTR,TUMB,436,-0.1,0,1,Jadro-1I Frequency,,
JADRO_1I(50),3007,JADRO-01-PTR,TUMB,436,0.1,0,1,Jadro-1I Frequency,,
JADRO_1I(50),3010,JADRO-1-PTR,TUMB,429,-0.1,0,1,Jadro-1I Frequency,,
JADRO_1I(50),3010,JADRO-1-PTR,TUMB,429,0.1,0,1,Jadro-1I Frequency,,
JADRO_1I(50),3013,JADRO-10-PTR,TUMB,428,-0.1,0,1,Jadro-1I Frequency,,
JADRO_1I(50),3013,JADRO-10-PTR,TUMB,428,0.1,0,1,Jadro-1I Frequency,,
JADRO_1I(50),3016,JADRO-100-PTR,TUMB,427,-0.1,0,1,Jadro-1I Frequency,,
JADRO_1I(50),3016,JADRO-100-PTR,TUMB,427,0.1,0,1,Jadro-1I Frequency,,
JADRO_1I(50),3019,JADRO-VOLUME-PTR,LEV,426,0,0,1,Jadro-1I Volume,,
JADRO_1I(50),3022,JADRO-PSH-PTR,LEV,421,0,0,1,Jadro-1I Squelch,,
JADRO_1I(50),3025,JADRO-CONTROL-PTR,BTN,423,1,0,1,Jadro-1I Test,,
JADRO_1I(50),3027,JADRO-ON-OFF-PTR,TUMB,374,-1,0,1,Jadro-1I ON/OFF,,
JADRO_1I(50),3027,JADRO-ON-OFF-PTR,TUMB,374,1,0,1,Jadro-1I ON/OFF,,
KM_2(68),3001,KM2-KNOB-PTR,LEV,647,0,0,1,KM-2 set magnetic declination ,,
KM_2(68),3002,KM2-CONTR-BUTTON-PTR,BTN,645,1,0,1,KM-2 Test button,,
MAP_DISPLAY(45),3001,MAPDISPLAY-SCALE-PTR,TUMB,985,-1,0,1,Map Scale Selector,,
MAP_DISPLAY(45),3001,MAPDISPLAY-SCALE-PTR,TUMB,985,1,0,1,Map Scale Selector,,
MAP_DISPLAY(45),3004,MAPDISPLAY-VERT-PTR,LEV,291,0,0,1,Set the vertical position of the helicopter on the Map ,,
MAP_DISPLAY(45),3006,MAPDISPLAY-HOR-PTR,LEV,983,0,0,1,Set the horizontall position of the helicopter on the Map ,,
MAP_DISPLAY(45),3008,MAPDISPLAY-POWER-PTR,TUMB,984,-1,0,1,Map Power ON/OFF,,
MAP_DISPLAY(45),3008,MAPDISPLAY-POWER-PTR,TUMB,984,1,0,1,Map Power ON/OFF,,
MAP_DISPLAY(45),3011,MAP-LIGHT-PTR,TUMB,192,-1,-1,1,Map Highlight  BRIGHT/OFF/DIM,,
MAP_DISPLAY(45),3011,MAP-LIGHT-PTR,TUMB,192,1,-1,1,Map Highlight  BRIGHT/OFF/DIM,,
MGV1SU_1(25),3001,GYRO1-CAGE-PTR,BTN,10,1,0,1,Cage Gyro 1,,
MGV1SU_1(25),3004,MGV1-POWER-PTR,TUMB,369,-1,0,1,Gyro 1 Power, ON/OFF,
MGV1SU_1(25),3004,MGV1-POWER-PTR,TUMB,369,1,0,1,Gyro 1 Power, ON/OFF,
MGV1SU_2(26),3001,GYRO2-CAGE-PTR,BTN,14,1,0,1,Cage Gyro 2,,
MGV1SU_2(26),3003,GYRO-CAGE-OP-PTR,BTN,701,1,0,1,Cage Gyro 2,,
MGV1SU_2(26),3004,MGV2-POWER-PTR,TUMB,368,-1,0,1,Gyro 2 Power, ON/OFF,
MGV1SU_2(26),3004,MGV2-POWER-PTR,TUMB,368,1,0,1,Gyro 2 Power, ON/OFF,
PKP72M_INTERFACE(34),3001,GYRO-SEL-PTR,TUMB,12,-1,0,1,Gyrovertical Switch, 1/2,
PKP72M_INTERFACE(34),3001,GYRO-SEL-PTR,TUMB,12,1,0,1,Gyrovertical Switch, 1/2,
PKP72M_INTERFACE(34),3002,PKP-POWER-OP-PTR,TUMB,759,-1,0,1,ADI Switch, ON/OFF,
PKP72M_INTERFACE(34),3002,PKP-POWER-OP-PTR,TUMB,759,1,0,1,ADI Switch, ON/OFF,
PKP72M_O(33),3001,PKP-INIT-PITCH-KNOB-OP-PTR,LEV,782,0,0,1,Pitch Trim Knob,,
PKP72M_O(33),3002,PKP-TEST-OP-PTR,BTN,787,1,0,1,Test ADI Button,,
PKP72M_P(32),3001,PKP-INIT-PITCH-KNOB-PTR,LEV,941,0,0,1,Pitch Trim Knob,,
PKP72M_P(32),3002,PKP-TEST-PTR,BTN,946,1,0,1,Test ADI Button,,
RADAR_ALTIMETER(12),3001,RADAR-ALTIMETER-KNOB-PTR,LEV,30,0.05,0,1,Radar altimeter adjust and test,,
RADAR_ALTIMETER(12),3002,RADAR-ALTIMETER-KNOB-PTR,BTN,31,1,0,1,Radar altimeter adjust and test,,
RADAR_ALTIMETER(12),3003,RAD-ALT-ON-OFF-PTR,TUMB,372,-1,0,1,RV-5 ON/OFF,,
RADAR_ALTIMETER(12),3003,RAD-ALT-ON-OFF-PTR,TUMB,372,1,0,1,RV-5 ON/OFF,,
RMI2_O(44),3002,RMI-KUR-2-OP-PTR,TUMB,843,-1,0,1,Mode Switch, ZK/ARKU2,
RMI2_O(44),3002,RMI-KUR-2-OP-PTR,TUMB,843,1,0,1,Mode Switch, ZK/ARKU2,
RMI2_P(43),3002,RMI-KUR-2-PTR,TUMB,26,-1,0,1,Mode Switch, ZK/ARKU2,
RMI2_P(43),3002,RMI-KUR-2-PTR,TUMB,26,1,0,1,Mode Switch, ZK/ARKU2,
R_852(52),3001,R852-CHANNEL-PTR,TUMB,518,-0.1,0,0.3,R-852 Channel Select,,
R_852(52),3001,R852-CHANNEL-PTR,TUMB,518,0.1,0,0.3,R-852 Channel Select,,
R_852(52),3004,R852-VOLUME-KNOB-PTR,LEV,517,0,0,1,R-852 Volume,,
R_863(49),3001,R863-ON-OFF-PTR,TUMB,375,-1,0,1,R-863 ON/OFF,,
R_863(49),3001,R863-ON-OFF-PTR,TUMB,375,1,0,1,R-863 ON/OFF,,
R_863(49),3004,R863-MODULATION-PTR,TUMB,506,-1,0,1,R-863 FM/AM,,
R_863(49),3004,R863-MODULATION-PTR,TUMB,506,1,0,1,R-863 FM/AM,,
R_863(49),3007,R863-CHANNEL-PTR,TUMB,513,-0.05,0,0.95,R-863 Channel Select,,
R_863(49),3007,R863-CHANNEL-PTR,TUMB,513,0.05,0,0.95,R-863 Channel Select,,
R_863(49),3009,R863-PSH-PTR,TUMB,510,-1,0,1,R-863 Squelch ON/OFF,,
R_863(49),3009,R863-PSH-PTR,TUMB,510,1,0,1,R-863 Squelch ON/OFF,,
R_863(49),3012,R863-VOLUME-KNOB-PTR,LEV,511,0,0,1,R-863 Volume,,
R_863(49),3015,R863-AP-PTR,TUMB,507,-1,0,1,R-863 Emergency Receiver ON/OFF,,
R_863(49),3015,R863-AP-PTR,TUMB,507,1,0,1,R-863 Emergency Receiver ON/OFF,,
R_863(49),3018,R863-RK-PTR,TUMB,509,-1,0,1,R-863 ARC-UD ON/OFF,,
R_863(49),3018,R863-RK-PTR,TUMB,509,1,0,1,R-863 ARC-UD ON/OFF,,
Recorder_MC61(58),3001,RECORDER-POWER-PTR,TUMB,378,-1,0,1,Recorder MC 61 Power Switch, ON/OFF,
Recorder_MC61(58),3001,RECORDER-POWER-PTR,TUMB,378,1,0,1,Recorder MC 61 Power Switch, ON/OFF,
Recorder_MC61(58),3002,RECORDER-MODE-PTR,TUMB,1007,-1,0,1,Recorder MC 61 AUTO/WORK,,
Recorder_MC61(58),3002,RECORDER-MODE-PTR,TUMB,1007,1,0,1,Recorder MC 61 AUTO/WORK,,
Recorder_MC61(58),3003,RECORDER-LTG-KNOB-PTR,LEV,381,0,0,1,Recorder MC 61 Brightness Knob,,
Recorder_MC61(58),3004,RECORDER-SOURCE-PTR,TUMB,1012,-1,0,1,Laryngophone Switch, ON/OFF,
Recorder_MC61(58),3004,RECORDER-SOURCE-PTR,TUMB,1012,1,0,1,Laryngophone Switch, ON/OFF,
SARPP12I1(62),3001,SARPP-MAN-AUTO-OFF-PTR,TUMB,357,-1,-1,1,SARPP-12 Mode Switch, MANUAL/AUTO,
SARPP12I1(62),3001,SARPP-MAN-AUTO-OFF-PTR,TUMB,357,1,-1,1,SARPP-12 Mode Switch, MANUAL/AUTO,
SIGNAL_FLARES(64),3001,FLARE-TOP-POWER-PTR,TUMB,343,-1,0,1,Signal Flares Cassette 1 Power Switch, ON/OFF,
SIGNAL_FLARES(64),3001,FLARE-TOP-POWER-PTR,TUMB,343,1,0,1,Signal Flares Cassette 1 Power Switch, ON/OFF,
SIGNAL_FLARES(64),3002,FLARE-TOP-GREEN-PTR,TUMB,345,-1,0,1,Signal Flares Cassette 1 Launch Green Button,,
SIGNAL_FLARES(64),3002,FLARE-TOP-GREEN-PTR,TUMB,345,1,0,1,Signal Flares Cassette 1 Launch Green Button,,
SIGNAL_FLARES(64),3003,FLARE-TOP-RED-PTR,TUMB,344,-1,0,1,Signal Flares Cassette 1 Launch Red Button,,
SIGNAL_FLARES(64),3003,FLARE-TOP-RED-PTR,TUMB,344,1,0,1,Signal Flares Cassette 1 Launch Red Button,,
SIGNAL_FLARES(64),3004,FLARE-TOP-WHITE-PTR,TUMB,347,-1,0,1,Signal Flares Cassette 1 Launch White Button,,
SIGNAL_FLARES(64),3004,FLARE-TOP-WHITE-PTR,TUMB,347,1,0,1,Signal Flares Cassette 1 Launch White Button,,
SIGNAL_FLARES(64),3005,FLARE-TOP-YELLOW-PTR,TUMB,346,-1,0,1,Signal Flares Cassette 1 Launch Yellow Button,,
SIGNAL_FLARES(64),3005,FLARE-TOP-YELLOW-PTR,TUMB,346,1,0,1,Signal Flares Cassette 1 Launch Yellow Button,,
SIGNAL_FLARES(64),3006,FLARE-BOTTOM-POWER-PTR,TUMB,352,-1,0,1,Signal Flares Cassette 2 Power Switch, ON/OFF,
SIGNAL_FLARES(64),3006,FLARE-BOTTOM-POWER-PTR,TUMB,352,1,0,1,Signal Flares Cassette 2 Power Switch, ON/OFF,
SIGNAL_FLARES(64),3007,FLARE-BOTTOM-GREEN-PTR,TUMB,349,-1,0,1,Signal Flares Cassette 2 Launch Green Button,,
SIGNAL_FLARES(64),3007,FLARE-BOTTOM-GREEN-PTR,TUMB,349,1,0,1,Signal Flares Cassette 2 Launch Green Button,,
SIGNAL_FLARES(64),3008,FLARE-BOTTOM-RED-PTR,TUMB,348,-1,0,1,Signal Flares Cassette 2 Launch Red Button,,
SIGNAL_FLARES(64),3008,FLARE-BOTTOM-RED-PTR,TUMB,348,1,0,1,Signal Flares Cassette 2 Launch Red Button,,
SIGNAL_FLARES(64),3009,FLARE-BOTTOM-WHITE-PTR,TUMB,351,-1,0,1,Signal Flares Cassette 2 Launch White Button,,
SIGNAL_FLARES(64),3009,FLARE-BOTTOM-WHITE-PTR,TUMB,351,1,0,1,Signal Flares Cassette 2 Launch White Button,,
SIGNAL_FLARES(64),3010,FLARE-BOTTOM-YELLOW-PTR,TUMB,350,-1,0,1,Signal Flares Cassette 2 Launch Yellow Button,,
SIGNAL_FLARES(64),3010,FLARE-BOTTOM-YELLOW-PTR,TUMB,350,1,0,1,Signal Flares Cassette 2 Launch Yellow Button,,
SPO_10(67),3001,SIRENA-POWER-PTR,TUMB,366,-1,0,1,RWR Power,,
SPO_10(67),3001,SIRENA-POWER-PTR,TUMB,366,1,0,1,RWR Power,,
SPO_10(67),3002,SIRENA-SIGNAL-PTR,TUMB,365,-1,0,1,RWR Signal,,
SPO_10(67),3002,SIRENA-SIGNAL-PTR,TUMB,365,1,0,1,RWR Signal,,
SPO_10(67),3003,MAPDISPLAY-VERT-PTR001,TUMB,989,-1,0,1,RWR DAY/NIGHT,,
SPO_10(67),3003,MAPDISPLAY-VERT-PTR001,TUMB,989,1,0,1,RWR DAY/NIGHT,,
SPO_10(67),3004,GFORCE-RESET-PTR001,BTN,990,1,0,1,Check RWR,,
SPUU_52(19),3001,SPUU-OFF-PTR,TUMB,275,-1,0,1,SPUU OFF (that's a button but acts like a switch),,
SPUU_52(19),3001,SPUU-OFF-PTR,TUMB,275,1,0,1,SPUU OFF (that's a button but acts like a switch),,
SPUU_52(19),3003,SPUU-KNOB-PTR,LEV,276,1,0,1,Autopilot Route Azimuth,,
SPUU_52(19),3006,SPUU-CONTROL-PTR,BTN,277,1,0,1,SPUU Control Switch P/NONE/T,,
SPUU_52(19),3007,SPUU-CONTROL-PTR,BTN,277,-1,-1,0,SPUU Control Switch P/NONE/T,,
SPUU_52(19),3010,SPUU-ON-OFF-PTR,TUMB,270,-1,0,1,SPUU Power ON/OFF,,
SPUU_52(19),3010,SPUU-ON-OFF-PTR,TUMB,270,1,0,1,SPUU Power ON/OFF,,
SPU_8(55),3001,SPU8-VOLUME-PTR,LEV,457,0,0,1,SPU-8 Volume Knob,,
SPU_8(55),3002,SPU8-RADIO-VOL-KNOB-PTR,LEV,453,0,0,1,SPU-8 Radio Volume Knob,,
SPU_8(55),3003,SPU8-MODE-PTR,TUMB,455,-0.2,0,1,Radio Source Selector Switch, R-863/NF/JADRO-1A/R-828(Eucalypt)/ARC-15/ARC-U2,
SPU_8(55),3003,SPU8-MODE-PTR,TUMB,455,0.2,0,1,Radio Source Selector Switch, R-863/NF/JADRO-1A/R-828(Eucalypt)/ARC-15/ARC-U2,
SPU_8(55),3004,SPU8-EXT-PTR,TUMB,456,-1,0,1,Radio/ICS Switch,,
SPU_8(55),3004,SPU8-EXT-PTR,TUMB,456,1,0,1,Radio/ICS Switch,,
SPU_8(55),3007,SPU8-NET-PTR,TUMB,452,-1,0,1,Network 1/2 Switch (N/F),,
SPU_8(55),3007,SPU8-NET-PTR,TUMB,452,1,0,1,Network 1/2 Switch (N/F),,
SPU_8(55),3008,SPU8-CV-PTR,BTN,454,1,0,1,Circular Call Button (N/F),,
SPU_8(55),3009,SPU8-OP-VOLUME-PTR,LEV,661,0,0,1,SPU-8 Volume Knob,,
SPU_8(55),3010,SPU8-OP-RADIO-VOL-KNOB-PTR,LEV,657,0,0,1,SPU-8 Radio Volume Knob,,
SPU_8(55),3011,SPU8-OP-MODE-PTR,TUMB,659,-0.2,0,1,Radio Source Selector Switch, R-863/NF/JADRO-1A/R-828(Eucalypt)/ARC-15/ARC-U2,
SPU_8(55),3011,SPU8-OP-MODE-PTR,TUMB,659,0.2,0,1,Radio Source Selector Switch, R-863/NF/JADRO-1A/R-828(Eucalypt)/ARC-15/ARC-U2,
SPU_8(55),3012,SPU8-OP-EXT-PTR,TUMB,660,-1,0,1,Radio/ICS Switch,,
SPU_8(55),3012,SPU8-OP-EXT-PTR,TUMB,660,1,0,1,Radio/ICS Switch,,
SPU_8(55),3013,SPU8-OP-NET-PTR,TUMB,656,-1,0,1,Network 1/2 Switch (N/F),,
SPU_8(55),3013,SPU8-OP-NET-PTR,TUMB,656,1,0,1,Network 1/2 Switch (N/F),,
SPU_8(55),3014,SPU8-OP-CV-PTR,BTN,658,1,0,1,Circular Call Button (N/F),,
SPU_8(55),3015,SPU8-OP-PTR,TUMB,664,-1,0,1,SPUU Power ON/OFF,,
SPU_8(55),3015,SPU8-OP-PTR,TUMB,664,1,0,1,SPUU Power ON/OFF,,
SPU_8(55),3017,SPU8-1-ON-OFF-PTR,TUMB,376,-1,0,1,Switch SPU-8 NET-1 ON/OFF,,
SPU_8(55),3017,SPU8-1-ON-OFF-PTR,TUMB,376,1,0,1,Switch SPU-8 NET-1 ON/OFF,,
SPU_8(55),3018,SPU8-2-ON-OFF-PTR,TUMB,377,-1,0,1,Switch SPU-8 NET-2 ON/OFF,,
SPU_8(55),3018,SPU8-2-ON-OFF-PTR,TUMB,377,1,0,1,Switch SPU-8 NET-2 ON/OFF,,
UKT_2(18),3001,UKT-KNOB-PTR,LEV,951,0,0,1,Pitch Trim Knob,,
VMS(59),3001,SPEECH-OFF-PTR,BTN,359,1,0,1,RI-65 OFF Button,,
VMS(59),3002,SPEECH-CHECK-PTR,BTN,360,1,0,1,RI-65 Check Button,,
VMS(59),3003,SPEECH-REPEAT-PTR,BTN,361,1,0,1,RI-65 Repeat Button,,
WEAP_SYS(6),3001,STICK-RS-PTR,BTN,741,1,0,1,Fire Weapons,,
WEAP_SYS(6),3002,STICK-RS-COVER-PTR,TUMB,740,-1,0,1,Fire Weapons Cover,,
WEAP_SYS(6),3002,STICK-RS-COVER-PTR,TUMB,740,1,0,1,Fire Weapons Cover,,
WEAP_SYS(6),3003,WEAP-BURST-LENGTH-PTR,TUMB,521,-1,-1,1,Burst Length SHORT/MED/LONG,,
WEAP_SYS(6),3003,WEAP-BURST-LENGTH-PTR,TUMB,521,1,-1,1,Burst Length SHORT/MED/LONG,,
WEAP_SYS(6),3004,WEAP-127-LEFT-RELOAD-PTR,TUMB,522,-0.1,0,0.3,Reload Left Gondola,,
WEAP_SYS(6),3004,WEAP-127-LEFT-RELOAD-PTR,TUMB,522,0.1,0,0.3,Reload Left Gondola,,
WEAP_SYS(6),3005,WEAP-127-RIGHT-RELOAD-PTR,TUMB,527,-0.1,0,0.3,Reload Right Gondola,,
WEAP_SYS(6),3005,WEAP-127-RIGHT-RELOAD-PTR,TUMB,527,0.1,0,0.3,Reload Right Gondola,,
WEAP_SYS(6),3006,WEAP-SIGHT-CONTROL-ON-OFF-PTR,TUMB,530,-1,0,1,Weapon Camera ON/OFF,,
WEAP_SYS(6),3006,WEAP-SIGHT-CONTROL-ON-OFF-PTR,TUMB,530,1,0,1,Weapon Camera ON/OFF,,
WEAP_SYS(6),3007,WEAP-SELECT-KNOB-PTR,TUMB,523,-0.1,0,0.8,Select Weapon,,
WEAP_SYS(6),3007,WEAP-SELECT-KNOB-PTR,TUMB,523,0.1,0,0.8,Select Weapon,,
WEAP_SYS(6),3008,WEAP-ROCKET-SELECT-PTR,TUMB,531,-1,-1,1,Select Rockets LEFT/BOTH/RIGHT,,
WEAP_SYS(6),3008,WEAP-ROCKET-SELECT-PTR,TUMB,531,1,-1,1,Select Rockets LEFT/BOTH/RIGHT,,
WEAP_SYS(6),3009,WEAP-ON-OFF-PTR,TUMB,551,-1,0,1,Weapon Control ON/OFF,,
WEAP_SYS(6),3009,WEAP-ON-OFF-PTR,TUMB,551,1,0,1,Weapon Control ON/OFF,,
WEAP_SYS(6),3010,WEAP-CANNON-PACE-PTR,TUMB,550,-1,0,1,Cannon Fire Rate SLOW/FAST,,
WEAP_SYS(6),3010,WEAP-CANNON-PACE-PTR,TUMB,550,1,0,1,Cannon Fire Rate SLOW/FAST,,
WEAP_SYS(6),3011,WEAP-NPU-RELOAD-PTR,BTN,549,1,0,1,Reload Cannon,,
WEAP_SYS(6),3012,WEAP-KMG-INTERRUPT-PTR,BTN,547,1,0,1,Stop container,,
WEAP_SYS(6),3013,WEAP-JETTISON-EXPLOSION-PTR,TUMB,546,-1,0,1,Explosion on Jettison ON/OFF,,
WEAP_SYS(6),3013,WEAP-JETTISON-EXPLOSION-PTR,TUMB,546,1,0,1,Explosion on Jettison ON/OFF,,
WEAP_SYS(6),3014,WEAP-JETTISON-EXPLOSION-COVER-PTR,TUMB,545,-1,0,1,Explosion on Jettison Cover, UP/DOWN,
WEAP_SYS(6),3014,WEAP-JETTISON-EXPLOSION-COVER-PTR,TUMB,545,1,0,1,Explosion on Jettison Cover, UP/DOWN,
WEAP_SYS(6),3015,WEAP-JETTISON-SPECIAL-PTR,BTN,542,1,0,1,Jettison Pylons ON/OFF,,
WEAP_SYS(6),3016,WEAP-JETTISON-SPECIAL-COVER-PTR,TUMB,541,-1,0,1,Jettison Pylons Cover, UP/DOWN,
WEAP_SYS(6),3016,WEAP-JETTISON-SPECIAL-COVER-PTR,TUMB,541,1,0,1,Jettison Pylons Cover, UP/DOWN,
WEAP_SYS(6),3017,WEAP-JETTISON-LAUNCHER-PTR,BTN,538,1,0,1,Jettison Launcher ON/OFF,,
WEAP_SYS(6),3018,WEAP-JETTISON-LAUNCHER-COVER-PTR,TUMB,537,-1,0,1,Jettison Launcher Cover, UP/DOWN,
WEAP_SYS(6),3018,WEAP-JETTISON-LAUNCHER-COVER-PTR,TUMB,537,1,0,1,Jettison Launcher Cover, UP/DOWN,
WEAP_SYS(6),3019,WEAP-PUS-ENGAGEMENT-PTR,BTN,536,1,0,1,Arm Rockets,,
WEAP_SYS(6),3020,ARMAMENT-POWER-OP-PTR,TUMB,673,-1,0,1,Main Weapon Safe Switch,,
WEAP_SYS(6),3020,ARMAMENT-POWER-OP-PTR,TUMB,673,1,0,1,Main Weapon Safe Switch,,
WEAP_SYS(6),3021,OP-STICK-RS-PTR,BTN,187,1,0,1,Fire Weapons,,
WEAP_SYS(6),3022,OP-STICK-RS-COVER-PTR,TUMB,853,-1,0,1,Fire Weapons Cover,,
WEAP_SYS(6),3022,OP-STICK-RS-COVER-PTR,TUMB,853,1,0,1,Fire Weapons Cover,,
WEAP_SYS(6),3023,WEAP-PRIORITY-OP-PTR,TUMB,713,-1,0,1,Weapon Control,,
WEAP_SYS(6),3023,WEAP-PRIORITY-OP-PTR,TUMB,713,1,0,1,Weapon Control,,
WEAP_SYS(6),3024,WEAP-JETTISON-EXPLOSION-OP-PTR,TUMB,715,-1,0,1,Explosion on Jettison,,
WEAP_SYS(6),3024,WEAP-JETTISON-EXPLOSION-OP-PTR,TUMB,715,1,0,1,Explosion on Jettison,,
WEAP_SYS(6),3025,WEAP-JETTISON-OP-PTR,BTN,142,1,0,1,Emergency Jettison,,
WEAP_SYS(6),3026,WEAP-BURST-LENGTH-OP-PTR,TUMB,770,-1,-1,1,Burst Length SHORT/MED/LONG,,
WEAP_SYS(6),3026,WEAP-BURST-LENGTH-OP-PTR,TUMB,770,1,-1,1,Burst Length SHORT/MED/LONG,,
WEAP_SYS(6),3027,WEAP-SELECT-KNOB-OP-PTR,TUMB,709,-0.1,0,0.4,Select Weapon,,
WEAP_SYS(6),3027,WEAP-SELECT-KNOB-OP-PTR,TUMB,709,0.1,0,0.4,Select Weapon,,
WEAP_SYS(6),3028,WEAP-MISSILES-POWER-OP-PTR,TUMB,773,-1,0,1,Missiles Power,,
WEAP_SYS(6),3028,WEAP-MISSILES-POWER-OP-PTR,TUMB,773,1,0,1,Missiles Power,,
WEAP_SYS(6),3030,SHSCHO-POWER-PTR,TUMB,955,-1,0,1,SCHO Power,,
WEAP_SYS(6),3030,SHSCHO-POWER-PTR,TUMB,955,1,0,1,SCHO Power,,
WEAP_SYS(6),3031,WEAP-JETTISON-TEST-OP-PTR,BTN,768,1,0,1,Release Check PU,,
WEAP_SYS(6),3032,WEAP-JETTISON-SPECIAL-OP-PTR,TUMB,765,-1,0,1,Jettison Launcher ON/OFF,,
WEAP_SYS(6),3032,WEAP-JETTISON-SPECIAL-OP-PTR,TUMB,765,1,0,1,Jettison Launcher ON/OFF,,
WEAP_SYS(6),3033,WEAP-BOMBS-BLOCKS-OP-PTR,TUMB,700,-1,-1,1,Bombs/Blocks Mode,,
WEAP_SYS(6),3033,WEAP-BOMBS-BLOCKS-OP-PTR,TUMB,700,1,-1,1,Bombs/Blocks Mode,,
WEAP_SYS(6),3034,OP-AIM-RESET-RAD-PTR,BTN,882,1,0,1,Radiation Reset,,
WEAP_SYS(6),3035,SHSCHO-CHECK-PTR,BTN,956,1,0,1,SCHO Lamps Check,,
WEAP_SYS(6),3037,WEAP-CANNON-PACE-OP-PTR,TUMB,772,-1,0,1,Cannon Fire Rate SLOW/FAST,,
WEAP_SYS(6),3037,WEAP-CANNON-PACE-OP-PTR,TUMB,772,1,0,1,Cannon Fire Rate SLOW/FAST,,
WEAP_SYS(6),3038,SHSCHO-KNOB-PTR,TUMB,963,-0.1,0,0.8,Select Station,,
WEAP_SYS(6),3038,SHSCHO-KNOB-PTR,TUMB,963,0.1,0,0.8,Select Station,,
WEAP_SYS(6),3039,WEAP-NPU-RELOAD-OP-PTR,BTN,769,1,0,1,Reload Cannon,,
WEAP_SYS(6),3040,WEAP-PRIORITY-OP-COVER-PTR,TUMB,712,-1,0,1,Weapon Control Cover, UP/DOWN,
WEAP_SYS(6),3040,WEAP-PRIORITY-OP-COVER-PTR,TUMB,712,1,0,1,Weapon Control Cover, UP/DOWN,
WEAP_SYS(6),3041,WEAP-JETTISON-EXPLOSION-OP-COVER-PTR,TUMB,714,-1,0,1,Explosion on Jettison Cover, UP/DOWN,
WEAP_SYS(6),3041,WEAP-JETTISON-EXPLOSION-OP-COVER-PTR,TUMB,714,1,0,1,Explosion on Jettison Cover, UP/DOWN,
WEAP_SYS(6),3042,WEAP-JETTISON-OP-COVER-PTR,TUMB,141,-1,0,1,Emergency Jettison Cover, UP/DOWN,
WEAP_SYS(6),3042,WEAP-JETTISON-OP-COVER-PTR,TUMB,141,1,0,1,Emergency Jettison Cover, UP/DOWN,
WEAP_SYS(6),3043,WEAP-BOMBS-BLOCKS-OP-COVER-PTR,TUMB,699,-1,0,1,Bombs/Blocks Mode Cover, UP/DOWN,
